Date,Open,High,Low,Close,Volume
2023-07-19,22.7074,22.9066,22.2652,22.5079,206382846
2023-07-20,21.9445,22.2068,20.7443,20.9289,240635919
2023-07-21,21.3226,21.4684,20.6566,20.7443,211048971
2023-07-24,20.8851,21.0455,20.5077,20.8268,130090845
2023-07-25,20.9337,21.5169,20.9337,21.2447,142201625
2023-07-26,21.0504,21.3078,20.6227,21.0261,211723830
2023-07-27,21.9202,22.2019,20.6275,20.8463,268665218
2023-07-28,21.5265,22.1534,21.444,21.9735,210410013
2023-07-31,22.0271,22.2118,21.7792,22.0172,163614368
2023-08-01,21.7646,21.9784,21.4832,21.8474,158965603
2023-08-02,21.2301,21.2326,20.1806,20.4185,265517480
2023-08-03,19.9763,20.6324,19.9473,20.2729,208568352
2023-08-04,20.5983,20.9775,19.9084,19.991,254619533
2023-08-07,20.2778,20.5061,19.8938,20.4868,154130371
2023-08-08,20.064,20.064,19.4371,19.962,194247420
2023-08-09,19.9985,20.0252,19.1698,19.2962,205206405
2023-08-10,19.7578,20.2873,19.1322,19.3837,268100225
2023-08-11,18.9657,19.279,18.7568,18.9949,207411707
2023-08-14,18.8686,19.6509,18.7568,19.6266,146682192
2023-08-15,19.4712,19.6018,18.8928,19.024,167261375
2023-08-16,18.9123,19.153,18.3778,18.3922,195731125
2023-08-17,18.5865,18.6401,17.7023,17.7702,216321481
2023-08-18,17.265,17.8867,17.1872,17.6877,254155588
2023-08-21,17.9161,18.6499,17.8382,18.543,197032941
2023-08-22,18.9367,18.9414,18.3534,18.4603,186021963
2023-08-23,18.6353,19.4954,18.6014,19.3302,180535487
2023-08-24,19.8646,19.8767,18.0279,18.0571,239127848
2023-08-25,18.1883,18.7373,17.6634,18.4846,286349151
2023-08-28,18.9268,19.0336,18.504,18.8977,187930648
2023-08-29,18.8539,20.1756,18.8009,20.1028,192925879
2023-08-30,20.132,20.5449,19.962,20.4382,191343955
2023-08-31,20.4285,20.8851,20.4185,20.6227,166941745
2023-09-01,20.9969,21.0698,20.2873,20.5497,169838778
2023-09-05,20.3943,20.8074,20.2438,20.6033,127363535
2023-09-06,20.4768,20.5255,19.719,20.059,152346228
2023-09-07,19.3107,19.7286,19.1358,19.6217,173506628
2023-09-08,19.5876,20.0397,19.5196,19.68,154102978
2023-09-11,20.1612,20.4527,19.8453,20.3506,145817070
2023-09-12,20.0881,20.3164,19.6314,19.6993,160028381
2023-09-13,19.719,20.1589,19.5294,19.8938,175797480
2023-09-14,20.1659,20.5255,19.8259,20.3605,156792952
2023-09-15,20.1416,20.2086,19.16,19.3157,185048143
2023-09-18,19.16,19.544,19.1117,19.3594,128412588
2023-09-19,19.1503,19.3521,18.7568,19.2426,153049297
2023-09-20,19.3933,19.4566,18.3837,18.4081,201009886
2023-09-21,17.8231,17.9352,17.345,17.3597,222319589
2023-09-22,17.6183,17.9352,17.3211,17.3719,192953432
2023-09-25,17.2184,17.6233,17.072,17.6035,166660290
2023-09-26,17.2184,17.3013,16.6624,16.8185,216022196
2023-09-27,16.9741,17.1988,16.3993,16.921,263385709
2023-09-28,16.7697,17.6377,16.6434,17.3306,274945808
2023-09-29,17.8376,18.0424,17.1794,17.3694,294132666
2023-10-02,17.3939,17.9936,17.3013,17.7839,242459805
2023-10-03,17.4134,17.7449,16.5991,16.8429,273298329
2023-10-04,16.9598,17.6476,16.8916,17.5255,259169085
2023-10-05,17.5011,17.5547,16.8234,17.3402,223534662
2023-10-06,16.8965,18.379,16.7796,18.2131,302375859
2023-10-09,17.8523,18.5741,17.6233,18.4812,216316042
2023-10-10,18.5325,19.1982,18.4569,18.7838,221589914
2023-10-11,18.9885,19.2187,18.7251,19.1835,196572526
2023-10-12,19.2469,19.5298,18.5885,18.9593,242506963
2023-10-13,19.0615,19.1541,18.0298,18.2425,266785736
2023-10-16,18.4425,19.0179,18.4179,18.8567,177543193
2023-10-17,18.296,18.93,17.9694,18.6764,215722213
2023-10-18,18.2717,18.6178,17.716,17.8864,269838913
2023-10-19,18.1156,18.2911,17.2817,17.4086,379434599
2023-10-20,17.3208,17.4086,16.5894,16.6234,284765680
2023-10-23,16.421,17.2671,16.1212,16.7697,270283725
2023-10-24,17.0185,17.355,16.7746,17.2427,251289456
2023-10-25,16.8868,16.9111,15.8872,15.9798,336690330
2023-10-26,15.7896,15.9163,14.8582,15.0483,383533016
2023-10-27,15.3972,15.7163,15.0924,15.263,302175641
2023-10-30,15.5799,15.9409,15.3972,15.7554,271008240
2023-10-31,15.7604,16.0359,15.4088,15.9845,228576877
2023-11-01,16.0918,16.8868,16.0774,16.8088,341071059
2023-11-02,17.4379,17.74,17.2624,17.7012,240071599
2023-11-03,17.8961,18.5202,17.8621,18.3252,234459945
2023-11-06,18.4375,18.6324,18.1984,18.535,188255641
2023-11-07,18.7007,19.1982,18.5154,19.0567,209688297
2023-11-08,19.1155,19.2274,18.7397,19.0908,192726664
2023-11-09,19.1835,19.3639,18.5595,18.6373,264917209
2023-11-10,18.8958,19.9101,18.8128,19.8808,255910954
2023-11-13,19.6273,19.8614,19.3835,19.7003,185006031
2023-11-14,20.7098,21.1049,20.622,20.9389,239475179
2023-11-15,21.2705,21.3486,20.7733,20.9975,223971824
2023-11-16,20.8512,21.0707,20.6418,21.0317,182560053
2023-11-17,20.9096,21.2121,20.7562,21.0463,161872329
2023-11-20,21.0414,21.9192,21.0364,21.7971,170806971
2023-11-21,21.4998,21.534,21.1107,21.4022,152035449
2023-11-22,21.7338,22.1484,21.4822,21.651,176216578
2023-11-24,21.5778,21.6754,21.3829,21.5438,65597797
2023-11-27,21.4582,21.8168,21.3413,21.4802,124946608
2023-11-28,21.3584,21.7484,21.295,21.651,162364701
2023-11-29,22.0606,22.2995,21.5194,21.573,182025010
2023-11-30,21.6022,21.6779,20.8912,21.3924,191121359
2023-12-01,21.2073,21.671,20.9311,21.573,177323175
2023-12-04,20.9244,21.0047,20.3489,20.9585,185737305
2023-12-05,20.6318,21.3096,20.608,21.1099,171789163
2023-12-06,21.5924,21.612,20.6805,20.7341,167134146
2023-12-07,21.2024,21.7193,21.0219,21.6022,166882836
2023-12-08,21.2853,21.9436,21.2535,21.8606,186398961
2023-12-11,21.7826,22.4703,21.7484,22.4165,155383002
2023-12-12,22.4215,22.9676,22.2213,22.9579,146523330
2023-12-13,23.1042,23.9279,22.9676,23.7673,235916056
2023-12-14,24.016,24.2501,23.1869,23.7282,207838021
2023-12-15,23.8647,24.2793,23.7478,24.0111,160705585
2023-12-18,24.1329,24.6744,24.0729,24.5134,119388719
2023-12-19,24.5864,24.8986,24.5548,24.8791,123401590
2023-12-20,24.7241,25.1109,23.7347,23.7738,179841391
2023-12-21,24.435,24.6212,23.9698,24.56,152200755
2023-12-22,24.7829,24.9494,24.3126,24.6604,135183533
2023-12-26,24.8024,25.2285,24.7925,25.1109,89194559
2023-12-27,25.15,25.302,24.9885,25.2432,113822366
2023-12-28,25.4292,25.4735,25.1109,25.1794,87558114
2023-12-29,25.165,25.2351,24.489,24.8317,137046930
2024-01-02,24.1705,24.2098,23.1493,23.573,179949235
2024-01-03,23.1029,23.2841,22.7406,22.8187,171314303
2024-01-04,22.4663,23.0049,22.3977,22.4367,146735016
2024-01-05,22.4613,22.9804,22.2702,22.52,174039280
2024-01-08,22.7208,23.9502,22.6914,23.8767,138199258
2024-01-09,23.3429,24.1999,23.3184,24.0334,151529137
2024-01-10,24.0824,24.6897,23.9209,24.5085,150701711
2024-01-11,24.7092,24.9641,23.7053,24.6261,194198172
2024-01-12,24.8171,24.9689,24.4105,24.6554,130889767
2024-01-16,24.4303,24.9346,24.1607,24.6408,148918259
2024-01-17,24.0334,24.2881,23.4457,24.2148,170030387
2024-01-18,24.7779,25.3313,24.5429,25.253,185941932
2024-01-19,25.6252,26.7517,25.5175,26.7125,190248592
2024-01-22,27.1386,27.3884,26.6977,26.8202,152779679
2024-01-23,26.9427,27.173,26.5852,27.1386,114512908
2024-01-24,27.8929,28.3581,27.484,27.5844,183469107
2024-01-25,28.0447,28.177,27.1926,27.6627,154554656
2024-01-26,27.2709,27.6186,27.0259,27.1534,131061783
2024-01-29,27.2366,28.0154,27.1043,27.9516,118397496
2024-01-30,27.7656,27.8758,27.2317,27.3933,122049408
2024-01-31,26.5411,26.93,25.7525,25.7821,207697408
2024-02-01,26.1003,26.7616,25.9142,26.693,165647681
2024-02-02,27.0259,28.2503,26.8349,28.0348,202647543
2024-02-05,28.0105,28.1231,27.2169,27.8929,142868316
2024-02-06,28.1035,28.2309,27.2513,27.7313,143048463
2024-02-07,28.2552,28.7304,28.0007,28.5589,134574444
2024-02-08,28.5589,28.8432,28.4171,28.6765,100986530
2024-02-09,28.9116,29.6854,28.756,29.519,112522218
2024-02-12,29.4897,29.945,29.0316,29.1712,118681102
2024-02-13,27.545,28.3435,27.1509,27.79,192875732
2024-02-14,28.3092,28.7745,27.8488,28.6716,159410139
2024-02-15,28.8039,28.9998,28.275,28.9116,132771328
2024-02-16,28.9754,28.9997,27.9713,28.1181,155103616
2024-02-20,27.7118,28.0056,26.7174,27.4668,166729426
2024-02-21,26.9231,27.1435,26.3598,27.124,157812348
2024-02-22,28.7892,29.6782,28.6472,29.4701,183020591
2024-02-23,29.7933,29.9843,29.0047,29.2006,143320602
2024-02-26,29.3573,29.5679,29.1075,29.1616,112168336
2024-02-27,29.3672,29.4308,28.8332,29.3427,111682788
2024-02-28,28.9116,29.1541,28.6765,28.8676,126080776
2024-02-29,29.4259,29.8031,28.7892,29.5629,139817960
2024-03-01,29.754,31.1058,29.7442,30.9197,143901354
2024-03-04,30.9001,30.9932,30.5157,30.5524,122931565
2024-03-05,29.9254,29.9254,28.4171,28.9165,197238922
2024-03-06,29.749,30.0851,29.0683,29.4504,185468734
2024-03-07,30.1459,31.0103,29.8344,30.7629,145342018
2024-03-08,30.8169,31.4095,29.2741,29.4161,302637873
2024-03-11,29.0978,29.3279,28.6814,29.0732,149832884
2024-03-12,29.5288,30.3858,28.8773,30.3076,174119343
2024-03-13,30.0921,30.0994,29.3715,29.6023,146780265
2024-03-14,29.8128,29.9254,28.794,29.3623,165871145
2024-03-15,28.7451,28.8585,28.057,28.2896,143823906
2024-03-18,29.3279,29.7784,29.0389,29.088,131889878
2024-03-19,28.6716,29.377,28.2504,29.2888,121289428
2024-03-20,29.5273,30.3923,29.1782,30.3286,159248079
2024-03-21,31.3362,31.4345,30.6824,30.7218,128717907
2024-03-22,30.6086,31.0512,30.4291,30.7857,93149529
2024-03-25,30.2203,30.7857,30.0139,30.471,88159708
2024-03-26,30.7757,30.9724,30.1221,30.1859,95602186
2024-03-27,30.7562,30.7857,29.8418,30.4514,113304101
2024-03-28,30.4218,30.5889,30.1809,30.2596,88519767
2024-04-01,30.4366,30.9626,30.0434,30.4465,114221472
2024-04-02,29.4289,29.6994,29.0017,29.6305,111558678
2024-04-03,29.1979,30.2105,29.1881,29.8271,113604317
2024-04-04,30.648,30.7757,28.382,28.4214,170401088
2024-04-05,28.7063,29.9494,28.5368,29.424,157560903
2024-04-08,29.5961,29.8171,29.1547,29.4436,91268353
2024-04-09,29.891,29.9524,28.7924,29.7483,122380777
2024-04-10,28.6867,29.1364,28.5393,28.9668,205555518
2024-04-11,29.3011,30.5055,28.8459,30.3286,149457827
2024-04-12,29.4339,29.6649,28.5687,28.8636,175557689
2024-04-15,29.5913,29.6058,27.2514,27.4135,207158289
2024-04-16,27.3743,27.9248,27.1531,27.4184,166582259
2024-04-17,27.7921,27.7971,26.224,26.4009,173967349
2024-04-18,26.4895,26.8187,25.8112,25.9291,175752716
2024-04-19,25.6981,25.7914,24.012,24.3119,254104348
2024-04-22,24.7642,25.4473,24.1693,25.0296,145057003
2024-04-23,25.3737,26.3544,25.3098,26.1455,154446032
2024-04-24,26.7008,26.9909,25.9692,26.4009,146798479
2024-04-25,25.0197,26.1455,24.8133,25.9783,175799261
2024-04-26,26.5584,27.4628,26.4304,27.1728,138333222
2024-04-29,27.566,27.6888,26.9736,27.4972,104115066
2024-04-30,27.1825,27.4529,25.9201,25.9217,127402367
2024-05-01,25.6341,26.9367,25.2017,25.3638,211654976
2024-05-02,26.0127,26.4672,25.1678,26.3027,126976493
2024-05-03,27.6888,28.0722,27.3939,27.8708,153472561
2024-05-06,28.2246,28.8047,28.0747,28.785,83949952
2024-05-07,28.8636,29.1144,28.6489,28.785,94925134
2024-05-08,28.264,29.0086,28.2395,28.7309,79368964
2024-05-09,28.7556,29.0008,28.3869,28.8881,82839688
2024-05-10,29.1782,29.5273,28.7752,29.0849,94263261
2024-05-13,29.4535,29.478,28.9916,29.2766,68886564
2024-05-14,29.1782,29.9352,29.1389,29.8221,94551294
2024-05-15,30.3236,31.2698,30.0139,31.1985,132725218
2024-05-16,31.1445,31.5575,30.9626,31.0067,89223605
2024-05-17,31.0117,31.142,30.4857,30.938,71305140
2024-05-20,30.9772,31.7195,30.9405,31.577,75820807
2024-05-21,31.1837,31.7884,31.1395,31.7392,63385490
2024-05-22,31.7984,31.9505,31.174,31.7195,81415746
2024-05-23,32.6879,32.6929,30.8699,31.2477,133128477
2024-05-24,31.582,32.388,31.4296,32.1226,83977707
2024-05-28,32.3733,32.4912,31.8523,32.4717,84616795
2024-05-29,31.577,32.1668,31.5575,31.7934,80645574
2024-05-30,31.582,31.6039,30.471,30.7708,87036152
2024-05-31,30.7708,30.9134,28.9816,30.7365,146218197
2024-06-03,31.3263,31.5327,29.9656,31.0362,113351216
2024-06-04,30.9674,31.5229,30.6086,31.2673,90013529
2024-06-05,32.0096,33.1696,31.7784,33.155,106674824
2024-06-06,33.2974,33.3638,32.8599,33.1156,74286959
2024-06-07,32.9926,33.585,32.747,32.9926,91490026
2024-06-10,32.7321,33.4547,32.6781,33.3416,73699589
2024-06-11,33.0909,34.0735,32.7665,34.0298,72614312
2024-06-12,34.9049,35.8928,34.7622,35.3717,126541935
2024-06-13,36.1632,36.3196,35.4258,35.937,88785977
2024-06-14,35.8584,36.4776,35.7503,36.458,72785435
2024-06-17,36.5122,38.203,36.2123,37.7803,94959933
2024-06-18,37.7656,37.9632,37.387,37.7999,67575694
2024-06-20,38.0753,38.1736,36.4831,36.9102,107268497
2024-06-21,36.8168,37.1265,36.2378,36.5712,79049298
2024-06-24,36.2861,36.6842,35.2931,35.3325,95366766
2024-06-25,35.7797,36.5858,35.5733,36.5122,79960425
2024-06-26,36.3161,36.8589,36.2224,36.7405,73516176
2024-06-27,36.6714,37.3518,36.474,37.007,75102972
2024-06-28,37.15,38.2553,36.2422,36.4247,109239292
2024-07-01,36.5925,37.15,35.7339,37.0218,87710649
2024-07-02,36.6565,38.1814,36.6319,38.1567,75948905
2024-07-03,37.9692,39.1337,37.9692,39.0941,56898621
2024-07-05,39.2619,40.387,39.1928,40.2784,80685450
2024-07-08,40.3671,40.6904,40.1056,40.5448,74343204
2024-07-09,40.9149,41.1962,40.2735,40.6336,73337369
2024-07-10,41.1122,42.0398,40.7918,41.9067,78588177
2024-07-11,41.9264,41.9708,38.8326,39.1532,151318592
2024-07-12,39.2324,40.9248,39.1262,39.7898,102365720
2024-07-15,40.1993,41.2603,39.5875,40.0859,111364769
2024-07-16,40.4313,40.6336,39.3458,40.1155,84751958
2024-07-17,38.1567,38.2751,36.5579,36.5875,144743191
2024-07-18,37.4066,37.4609,35.3046,36.0398,133432933
2024-07-19,35.9213,36.4988,34.7568,35.0627,119825159
2024-07-22,36.3407,36.8244,35.5858,36.5925,114311601
2024-07-23,36.3802,37.0697,36.0892,36.1977,88287958
2024-07-24,34.6533,34.7273,32.0949,32.2948,161701389
2024-07-25,32.3489,33.2273,30.6565,31.2191,190634565
2024-07-26,32.0727,32.7339,31.4707,32.1121,139237679
2024-07-29,32.6992,33.1511,31.8358,32.2997,117181646
2024-07-30,32.7042,32.8572,30.2668,30.9822,144969839
2024-07-31,33.0498,34.0463,32.7536,33.6912,175718828
2024-08-01,33.8391,34.6483,30.4464,31.2635,213500359
2024-08-02,29.4329,29.9583,28.1253,28.9838,212639918
2024-08-05,24.3406,27.723,24.0791,26.4577,291760684
2024-08-06,26.7091,28.4952,26.2206,27.1186,195479600
2024-08-07,28.4065,28.8704,26.1516,26.2454,185186584
2024-08-08,27.3604,28.7914,26.6499,28.6483,154916179
2024-08-09,28.3424,29.3737,28.1253,29.0381,127265734
2024-08-12,29.2256,29.803,28.6751,29.2354,110424564
2024-08-13,30.0793,31.4361,30.0496,31.3622,110414662
2024-08-14,31.5743,31.8936,30.5282,31.4163,126372191
2024-08-15,32.6303,33.8638,32.5599,33.7799,107842838
2024-08-16,33.3655,34.1721,33.1534,33.8687,90869959
2024-08-19,33.8886,35.2059,33.4961,35.1813,92820301
2024-08-20,34.9838,35.5563,34.5842,34.9642,99162802
2024-08-21,35.122,35.8524,34.747,35.4428,104373070
2024-08-22,35.9509,36.099,33.5135,33.7404,129195209
2024-08-23,34.6384,35.3884,33.7997,34.8014,130468769
2024-08-26,34.673,34.8705,33.3211,33.7799,86113576
2024-08-27,33.4197,34.2931,32.9855,34.0662,72485672
2024-08-28,33.9477,34.1056,32.1496,32.9115,120206341
2024-08-29,33.2815,34.2586,32.4624,32.7388,121632957
2024-08-30,33.6122,33.9822,32.6549,33.854,94185174
2024-09-03,33.1878,33.2174,30.243,30.765,149538774
2024-09-04,30.1187,31.2684,29.9262,30.5036,98088095
2024-09-05,30.1681,31.4408,29.9607,30.6023,111639412
2024-09-06,30.3999,30.5775,27.9871,28.1203,172168375
2024-09-09,28.8999,29.3514,28.2905,29.1664,112311665
2024-09-10,29.4971,30.057,28.7174,29.9509,92802631
2024-09-11,30.1878,32.048,28.5052,31.8606,165653285
2024-09-12,31.8902,33.0052,31.525,32.803,111817274
2024-09-13,32.6401,33.4888,32.5908,33.2323,89138633
2024-09-16,32.7733,32.9164,32.085,32.788,83428033
2024-09-17,33.4049,33.6813,32.3047,32.8079,104488329
2024-09-18,33.0693,33.9279,32.2651,32.3786,168613216
2024-09-19,34.6879,35.4279,34.2494,34.826,116330922
2024-09-20,34.6138,34.8753,33.7059,34.604,98048768
2024-09-23,34.8456,35.1073,34.5595,34.8605,70767531
2024-09-24,35.1714,35.5711,34.2338,35.354,82342197
2024-09-25,35.2155,35.8838,35.1753,35.4778,65376520
2024-09-26,37.0865,37.1608,35.4333,36.2302,108080445
2024-09-27,36.443,36.4629,35.3392,35.6065,83765615
2024-09-30,35.3738,35.9481,34.7402,35.8838,87203098
2024-10-01,35.7798,35.8541,33.5126,34.3641,136116913
2024-10-02,34.161,34.9172,33.5966,34.4927,79915913
2024-10-03,34.0224,35.0513,33.8542,34.4135,98733558
2024-10-04,35.6412,35.7204,34.5423,35.6262,112046844
2024-10-07,35.1709,35.4333,34.1849,34.4531,83233059
2024-10-08,34.9779,36.1263,34.8046,35.9481,78698505
2024-10-09,35.8985,36.943,35.6709,36.8144,79488566
2024-10-10,36.2947,37.1015,35.9976,36.6857,86927037
2024-10-11,36.2203,37.0272,36.0867,36.7797,71447379
2024-10-14,37.3441,38.0271,37.2302,37.7203,68372771
2024-10-15,37.7945,37.943,35.7105,36.2154,107377979
2024-10-16,36.255,36.3787,35.4778,36.1956,71496836
2024-10-17,37.4133,37.4232,36.26,36.3045,98681305
2024-10-18,36.8589,37.2005,36.6956,36.9479,64797564
2024-10-21,36.6609,37.3346,36.2253,37.1509,75750771
2024-10-22,36.5347,37.5964,36.3615,37.2599,77076237
2024-10-23,36.7154,36.8639,34.7897,35.5372,119361872
2024-10-24,36.344,36.5322,35.7601,36.3837,79404199
